price,accommodates,bathrooms,bedrooms,room_type,neighbourhood,CristoRedentor
152.0,1,1.0,1.0,Private room,Barra da Tijuca,20.90304263419266
1902.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,18.833443462090976
80.0,2,1.0,3.0,Private room,Flamengo,4.190638664554173
300.0,2,4.0,1.0,Private room,Barra da Tijuca,15.31892526520626
1746.0,6,3.5,2.0,Entire home/apt,Barra da Tijuca,15.604725326161311
8351.0,9,4.5,3.0,Entire home/apt,Botafogo,2.4968220019576215
1200.0,6,2.5,3.0,Entire home/apt,Barra da Tijuca,18.290833103504127
801.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,20.807030535380324
501.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,18.035254608873576
152.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,20.6679572117424
501.0,8,5.0,4.0,Entire home/apt,Recreio dos Bandeirantes,30.16487274916003
949.0,4,1.0,2.0,Entire home/apt,Copacabana,3.2408797439697055
391.0,4,1.0,1.0,Entire home/apt,Copacabana,4.1526372928519635
649.0,4,2.0,2.0,Entire home/apt,Tijuca,3.190886677090931
61.0,3,1.5,1.0,Shared room,Copacabana,3.5526994725556804
600.0,4,1.0,2.0,Entire home/apt,Leblon,3.5317998161048205
649.0,2,1.0,1.0,Private room,Barra da Tijuca,12.000572415208971
493.0,2,1.0,1.0,Entire home/apt,Ipanema,3.4044105101764455
2000.0,6,3.0,4.0,Entire home/apt,Barra da Tijuca,17.75132422239663
600.0,8,2.5,3.0,Entire home/apt,Recreio dos Bandeirantes,25.45573997857391
2657.0,4,3.0,2.0,Entire home/apt,Barra da Tijuca,15.749958061094123
949.0,4,2.5,0.0,Entire home/apt,Ipanema,3.698656604351598
152.0,2,1.0,1.0,Private room,Santa Teresa,4.012331619294423
201.0,7,1.0,1.0,Private room,Botafogo,2.1940901988137957
251.0,1,1.0,1.0,Private room,Recreio dos Bandeirantes,23.035760000651536
197.0,4,2.0,1.0,Entire home/apt,Copacabana,3.6136120472383237
949.0,4,3.0,2.0,Entire home/apt,Copacabana,2.9375757629871644
49.0,1,2.0,1.0,Private room,Flamengo,3.7627405455856078
129.0,3,1.0,1.0,Entire home/apt,Copacabana,3.617032185310571
190.0,6,1.0,2.0,Entire home/apt,Lapa,5.177090988325336
949.0,5,2.0,2.0,Entire home/apt,Flamengo,3.787954613000674
140.0,4,1.0,1.0,Entire home/apt,Ipanema,4.492515298050454
110.0,3,1.0,1.0,Private room,Barra da Tijuca,24.263526302581596
452.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,18.545860496597967
220.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,12.137010856510228
550.0,2,2.0,1.0,Private room,Leme,4.445087079274496
110.0,2,1.0,1.0,Private room,Barra da Tijuca,24.13227337896942
759.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,23.821460762370208
801.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,20.26771844642202
201.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,13.604454794109872
319.0,2,1.0,1.0,Private room,Barra da Tijuca,17.939831334068156
68.0,1,1.0,1.0,Private room,Flamengo,4.333733588473266
1898.0,4,2.0,1.0,Entire home/apt,Leblon,3.8577161726130695
76.0,1,1.0,1.0,Private room,Flamengo,3.817251024049293
300.0,5,2.5,2.0,Entire home/apt,Barra da Tijuca,14.857480009179698
714.0,4,2.0,2.0,Entire home/apt,Tijuca,4.013805085538477
251.0,2,1.0,0.0,Entire home/apt,Copacabana,4.0174382068955445
228.0,2,1.0,0.0,Entire home/apt,Botafogo,2.9690438813304767
759.0,6,1.0,2.0,Entire home/apt,Ipanema,3.2274978557570972
152.0,2,1.0,1.0,Private room,Santa Teresa,4.610544312720745
361.0,6,3.0,1.0,Private room,Barra da Tijuca,13.499146848947499
228.0,2,2.0,1.0,Private room,Copacabana,4.098089464992734
900.0,3,1.0,3.0,Entire home/apt,Barra da Tijuca,17.68823002826966
516.0,6,2.0,2.0,Private room,Recreio dos Bandeirantes,25.912370061567472
1329.0,5,2.0,1.0,Entire home/apt,Copacabana,3.283766237357633
262.0,6,1.5,2.0,Entire home/apt,Copacabana,3.1667138758048714
531.0,10,2.0,3.0,Entire home/apt,Barra da Tijuca,17.436825800054127
178.0,1,1.0,1.0,Private room,Recreio dos Bandeirantes,25.666836168360355
585.0,4,1.0,2.0,Entire home/apt,Laranjeiras,3.868281521946366
790.0,4,3.0,2.0,Entire home/apt,Barra da Tijuca,22.2348754323352
2278.0,6,1.0,2.0,Entire home/apt,Ipanema,3.2031738541072587
300.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,24.043013270020914
228.0,2,1.0,1.0,Private room,Laranjeiras,3.7019821002451905
1139.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,12.860364155136875
600.0,6,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,24.503609497370412
998.0,6,3.5,3.0,Entire home/apt,Barra da Tijuca,21.67112535640013
3257.0,7,4.0,3.0,Entire home/apt,Barra da Tijuca,17.493722143805094
300.0,6,1.5,2.0,Entire home/apt,Laranjeiras,2.229883352385529
550.0,10,2.0,3.0,Entire home/apt,Copacabana,3.413407759519571
1298.0,7,3.5,3.0,Entire home/apt,Barra da Tijuca,11.666620853784945
281.0,1,1.0,1.0,Private room,Recreio dos Bandeirantes,25.83750468190822
486.0,4,1.0,1.0,Entire home/apt,Ipanema,3.4657067997336317
998.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,18.418116365225913
501.0,4,1.0,2.0,Entire home/apt,Copacabana,3.042398336731756
300.0,4,1.0,1.0,Entire home/apt,Copacabana,3.7554045471692152
1499.0,5,2.0,4.0,Entire home/apt,Barra da Tijuca,15.77086100692919
72.0,1,1.0,1.0,Private room,Ipanema,3.4062047297987346
1898.0,4,1.5,2.0,Entire home/apt,Ipanema,3.6961020376186706
759.0,4,2.0,2.0,Entire home/apt,Botafogo,2.426561524711369
721.0,6,2.5,2.0,Entire home/apt,Barra da Tijuca,17.839704685741292
1708.0,6,2.5,3.0,Entire home/apt,Barra da Tijuca,18.006178317526697
319.0,6,1.0,0.0,Entire home/apt,Barra da Tijuca,23.271999626651265
251.0,5,1.0,2.0,Entire home/apt,Barra da Tijuca,19.1901854664638
2999.0,9,3.5,5.0,Entire home/apt,Copacabana,3.776772452301621
607.0,3,1.0,1.0,Entire home/apt,Botafogo,2.68087310961921
429.0,4,2.0,3.0,Entire home/apt,Barra da Tijuca,18.652862115661897
581.0,4,1.0,1.0,Entire home/apt,Copacabana,3.426375606745852
998.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,19.145631407011418
850.0,4,1.5,2.0,Entire home/apt,Leblon,3.9609528414853203
2399.0,6,2.0,3.0,Entire home/apt,Ipanema,4.1538447634125895
998.0,6,2.0,3.0,Entire home/apt,Copacabana,3.232429980612038
493.0,6,1.0,2.0,Entire home/apt,Barra da Tijuca,23.265942376690674
152.0,2,1.0,1.0,Private room,Barra da Tijuca,15.165383933335088
672.0,4,1.0,1.0,Entire home/apt,Leblon,3.3566457198222737
387.0,5,3.0,3.0,Entire home/apt,Barra da Tijuca,17.827008790104593
452.0,4,1.0,1.0,Entire home/apt,Barra da Tijuca,16.18754658889347
1200.0,6,2.0,2.0,Entire home/apt,Copacabana,3.534594949770822
998.0,2,1.0,1.0,Entire home/apt,Leblon,3.6719764512817568
611.0,7,2.5,3.0,Entire home/apt,Ipanema,3.848123530613308
1329.0,6,3.0,4.0,Entire home/apt,Barra da Tijuca,15.392068388833554
998.0,2,1.0,1.0,Entire home/apt,Leblon,3.5875476448544465
399.0,2,1.0,1.0,Private room,Barra da Tijuca,15.395002111139766
600.0,4,3.0,2.0,Entire home/apt,Recreio dos Bandeirantes,27.915243028921388
801.0,6,2.0,2.0,Entire home/apt,Copacabana,3.7823038252343757
99.0,3,2.0,1.0,Private room,Barra da Tijuca,11.54181630082009
630.0,6,3.5,4.0,Entire home/apt,Barra da Tijuca,17.97171612926011
201.0,2,1.0,1.0,Private room,Flamengo,3.786795884173062
296.0,6,2.5,3.0,Entire home/apt,Copacabana,4.110948533336691
2000.0,5,2.0,3.0,Entire home/apt,Barra da Tijuca,19.502695616425633
152.0,2,1.0,1.0,Entire home/apt,Copacabana,3.0758384764481765
998.0,7,3.0,3.0,Entire home/apt,Copacabana,3.2148788274369493
998.0,4,1.0,1.0,Entire home/apt,Barra da Tijuca,16.282697302769787
190.0,2,1.0,1.0,Private room,Barra da Tijuca,20.420626591003494
1499.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,24.139710614319174
46.0,2,1.0,1.0,Private room,Tijuca,4.137616364458209
501.0,4,1.0,1.0,Private room,Santa Teresa,4.232498341643363
251.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,15.291555109761337
501.0,2,1.0,1.0,Private room,Recreio dos Bandeirantes,29.348474118953433
421.0,2,1.0,0.0,Entire home/apt,Ipanema,3.8778028922466263
399.0,2,1.0,1.0,Private room,Leblon,3.0589875789365
649.0,2,1.0,1.0,Private room,Barra da Tijuca,19.74381103267457
91.0,3,1.0,0.0,Entire home/apt,Santa Teresa,4.988718963500215
998.0,2,1.0,1.0,Entire home/apt,Leblon,3.6295272794767865
790.0,3,2.0,1.0,Entire home/apt,Botafogo,2.218040420594256
201.0,3,1.0,1.0,Entire home/apt,Laranjeiras,3.4739592162302295
501.0,3,1.0,1.0,Entire home/apt,Recreio dos Bandeirantes,24.765737076904532
2502.0,8,3.0,4.0,Entire home/apt,Barra da Tijuca,16.36213806799208
501.0,6,3.0,3.0,Entire home/apt,Leme,4.029538217523617
2194.0,2,1.0,1.0,Entire home/apt,Leblon,3.783509958495713
345.0,2,1.0,1.0,Private room,Flamengo,4.203409051871572
998.0,2,1.0,1.0,Entire home/apt,Leblon,3.635822514921216
201.0,1,1.0,1.0,Private room,Leblon,3.4490439853228865
5899.0,8,6.0,4.0,Entire home/apt,Barra da Tijuca,17.66797510167743
140.0,2,1.0,1.0,Entire home/apt,Botafogo,2.302699378186682
99.0,2,1.0,0.0,Entire home/apt,Lapa,5.629411170832662
110.0,2,1.0,1.0,Private room,Leblon,3.584491596823759
649.0,6,1.0,2.0,Entire home/apt,Barra da Tijuca,21.032426907300145
941.0,2,1.0,1.0,Private room,Barra da Tijuca,18.619792504123005
493.0,2,1.0,1.0,Private room,Barra da Tijuca,18.370999598051235
95.0,4,1.0,1.0,Entire home/apt,Copacabana,3.301155925075194
998.0,4,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,28.886358947215317
2088.0,4,3.5,2.0,Entire home/apt,Barra da Tijuca,14.680191968374537
1200.0,8,4.0,4.0,Entire home/apt,Barra da Tijuca,20.69220854777754
270.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,23.570471610704093
1351.0,6,3.0,2.0,Entire home/apt,Recreio dos Bandeirantes,27.953580090729954
600.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,12.532981030392211
99.0,2,1.0,1.0,Entire home/apt,Copacabana,3.758612902842463
1750.0,6,5.0,3.0,Entire home/apt,Barra da Tijuca,22.657852169891232
1329.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,19.645570961286072
281.0,3,1.0,1.0,Entire home/apt,Botafogo,2.957826243051165
300.0,4,1.0,1.0,Entire home/apt,Flamengo,3.8016004713519274
399.0,6,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,25.905982913720287
68.0,1,2.0,1.0,Private room,Botafogo,2.488229139478228
949.0,5,3.0,2.0,Entire home/apt,Barra da Tijuca,18.55352623255266
949.0,6,3.5,3.0,Entire home/apt,Barra da Tijuca,17.722502445685002
759.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,19.1459921994036
550.0,5,3.0,2.0,Entire home/apt,Ipanema,3.2327348889673457
2502.0,6,4.5,3.0,Entire home/apt,Recreio dos Bandeirantes,25.53403162216585
380.0,1,1.5,1.0,Private room,Ipanema,4.059662964083657
99.0,3,1.0,1.0,Entire home/apt,Flamengo,4.3749256617469285
801.0,6,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,26.032433312628616
5694.0,10,4.0,5.0,Entire home/apt,Recreio dos Bandeirantes,27.783777444479913
752.0,6,2.5,3.0,Entire home/apt,Ipanema,3.678125982585857
478.0,6,3.0,2.0,Entire home/apt,Barra da Tijuca,12.9988378954083
1598.0,5,2.0,3.0,Entire home/apt,Barra da Tijuca,17.64695842741913
550.0,3,2.0,1.0,Private room,Botafogo,1.7179783977360994
1351.0,3,1.0,2.0,Entire home/apt,Barra da Tijuca,19.10968340614046
349.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,21.035878653655413
342.0,2,1.0,1.0,Private room,Recreio dos Bandeirantes,26.885209275631492
501.0,6,2.0,1.0,Entire home/apt,Flamengo,4.006952989260479
300.0,2,1.0,1.0,Private room,Leblon,3.3206069798150133
1351.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,19.202856618449648
501.0,3,2.5,1.0,Entire home/apt,Leme,4.058584410428482
1196.0,8,2.0,3.0,Entire home/apt,Copacabana,4.224776914284109
501.0,2,1.0,0.0,Entire home/apt,Botafogo,1.7927431085395067
76.0,3,2.0,1.0,Shared room,Botafogo,2.9098985652941467
759.0,3,1.0,1.0,Entire home/apt,Lapa,6.241307934021517
349.0,2,1.0,1.0,Private room,Leblon,3.3994261782541217
949.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,19.13145409277928
121.0,4,1.0,0.0,Entire home/apt,Copacabana,3.903015256980493
197.0,2,1.0,1.0,Private room,Barra da Tijuca,20.355642656146753
270.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,18.43856122258148
285.0,2,1.0,0.0,Entire home/apt,Lapa,5.327553263819911
395.0,3,1.0,1.0,Private room,Ipanema,3.5656492693197896
1200.0,6,3.0,3.0,Entire home/apt,Barra da Tijuca,20.681165307064308
452.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,19.592984019141365
281.0,2,1.0,1.0,Private room,Barra da Tijuca,15.284036630203437
349.0,2,2.0,1.0,Entire home/apt,Copacabana,3.4684373656019765
998.0,8,1.5,2.0,Entire home/apt,Copacabana,3.7516746458168146
349.0,6,2.0,3.0,Entire home/apt,Botafogo,3.2296607880230015
1139.0,9,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,25.947719860561733
159.0,4,1.0,2.0,Entire home/apt,Botafogo,2.8005300057368294
2099.0,2,2.0,3.0,Entire home/apt,Barra da Tijuca,18.624102491090415
4001.0,8,6.0,4.0,Entire home/apt,Flamengo,3.8479901651229684
53.0,1,1.0,1.0,Shared room,Laranjeiras,2.1048446461659553
171.0,4,2.0,3.0,Entire home/apt,Laranjeiras,2.911441873281727
550.0,5,2.0,3.0,Entire home/apt,Recreio dos Bandeirantes,27.058106804569675
1401.0,5,2.5,3.0,Entire home/apt,Barra da Tijuca,15.579991803320487
600.0,6,3.0,3.0,Entire home/apt,Ipanema,4.220821308440282
2657.0,2,1.0,1.0,Private room,Recreio dos Bandeirantes,26.052431464773086
649.0,4,2.5,2.0,Entire home/apt,Tijuca,3.736299896344415
1499.0,4,2.5,2.0,Entire home/apt,Barra da Tijuca,17.601903120099983
1329.0,8,4.5,3.0,Entire home/apt,Recreio dos Bandeirantes,29.681901918678886
1200.0,12,4.5,4.0,Entire home/apt,Recreio dos Bandeirantes,24.985658114989423
501.0,3,1.0,1.0,Entire home/apt,Copacabana,4.112954876844804
380.0,2,1.0,1.0,Private room,Barra da Tijuca,17.840197473140833
501.0,2,1.0,1.0,Entire home/apt,Barra da Tijuca,15.79914898114902
3500.0,8,6.5,4.0,Entire home/apt,Barra da Tijuca,18.10886842890001
3606.0,10,4.0,4.0,Entire home/apt,Leme,4.3601794161606335
900.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,19.27328193908625
152.0,2,0.0,1.0,Private room,Copacabana,3.719173723634494
801.0,4,2.5,2.0,Entire home/apt,Barra da Tijuca,13.348251310956535
254.0,12,2.5,3.0,Entire home/apt,Copacabana,3.7751366354595435
456.0,2,1.0,1.0,Private room,Copacabana,2.771695617695748
1499.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,17.58699912121038
531.0,8,3.0,3.0,Entire home/apt,Recreio dos Bandeirantes,27.343248753105257
7000.0,4,2.0,3.0,Entire home/apt,Barra da Tijuca,18.68898883599651
266.0,6,2.0,1.0,Shared room,Barra da Tijuca,12.609429978650768
869.0,2,1.0,1.0,Private room,Leblon,3.991326195101233
319.0,4,1.0,2.0,Entire home/apt,Laranjeiras,3.742573046187354
300.0,3,1.0,1.0,Entire home/apt,Barra da Tijuca,15.79243661386751
698.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,17.168784843860454
2999.0,10,4.5,4.0,Entire home/apt,Barra da Tijuca,20.841690931978096
99.0,3,1.0,0.0,Entire home/apt,Laranjeiras,2.620807539314246
1898.0,6,2.0,2.0,Entire home/apt,Copacabana,3.0854277086981416
581.0,9,3.0,2.0,Entire home/apt,Leblon,3.7943263614800258
129.0,2,2.0,1.0,Private room,Copacabana,3.359141249705414
759.0,2,2.0,1.0,Private room,Barra da Tijuca,17.894581143046896
1200.0,5,1.5,3.0,Entire home/apt,Copacabana,3.3876050010053578
201.0,5,1.0,1.0,Entire home/apt,Copacabana,3.8915890406595186
698.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,20.974789337375906
520.0,6,3.0,2.0,Entire home/apt,Copacabana,3.9451362191049526
209.0,2,1.0,1.0,Private room,Tijuca,4.265581271098429
801.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,20.190396681180047
600.0,4,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,24.622257807694265
399.0,4,2.0,1.0,Private room,Leme,4.294352634748898
2490.0,6,4.5,3.0,Entire home/apt,Ipanema,3.9909370957007715
873.0,3,1.5,1.0,Entire home/apt,Botafogo,3.6621865927780957
1799.0,5,2.5,3.0,Entire home/apt,Barra da Tijuca,18.14715549525288
501.0,5,1.0,2.0,Entire home/apt,Copacabana,3.955719925354891
949.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,19.563917054409437
501.0,4,2.0,1.0,Entire home/apt,Ipanema,3.545972878712708
220.0,2,1.0,1.0,Private room,Tijuca,4.298273493101901
137.0,2,1.0,1.0,Private room,Copacabana,3.6501592550758644
190.0,3,1.0,1.0,Private room,Barra da Tijuca,21.31955667795551
300.0,4,2.0,2.0,Entire home/apt,Copacabana,3.604943816256946
759.0,3,1.0,1.0,Entire home/apt,Barra da Tijuca,20.44449513145846
3037.0,6,2.5,2.0,Entire home/apt,Recreio dos Bandeirantes,27.229227943702373
1701.0,7,4.0,4.0,Entire home/apt,Barra da Tijuca,19.3348456498053
300.0,4,2.5,2.0,Entire home/apt,Barra da Tijuca,14.61060367806628
550.0,5,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,24.51944885689594
201.0,4,2.0,2.0,Entire home/apt,Copacabana,3.2601224889451976
421.0,4,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,27.661617024206603
300.0,3,1.0,1.0,Private room,Botafogo,1.7421581760474298
6001.0,4,3.0,3.0,Entire home/apt,Barra da Tijuca,10.859550646254917
2502.0,11,4.0,5.0,Entire home/apt,Barra da Tijuca,15.133625459304598
99.0,3,1.0,1.0,Entire home/apt,Lapa,4.7434235227459824
569.0,8,4.0,4.0,Entire home/apt,Barra da Tijuca,14.770802179154202
437.0,5,2.0,1.0,Entire home/apt,Barra da Tijuca,19.020465439523925
201.0,7,3.0,3.0,Entire home/apt,Barra da Tijuca,18.858149362923456
2502.0,16,3.5,3.0,Entire home/apt,Tijuca,4.214142432139887
186.0,2,1.0,1.0,Shared room,Barra da Tijuca,18.01859852839093
649.0,3,2.0,1.0,Entire home/apt,Copacabana,4.329768095246278
342.0,4,2.0,2.0,Entire home/apt,Botafogo,2.531623814244754
190.0,3,1.5,1.0,Entire home/apt,Copacabana,3.452245911141525
698.0,4,2.5,2.0,Entire home/apt,Recreio dos Bandeirantes,27.1382125360727
888.0,8,2.0,3.0,Entire home/apt,Recreio dos Bandeirantes,25.69109011688814
512.0,5,1.0,2.0,Entire home/apt,Copacabana,4.266333648946451
900.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,21.364109548631735
1139.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,21.292864810606442
1329.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,17.943247331834257
1898.0,6,2.5,3.0,Entire home/apt,Leblon,4.180572450502744
998.0,6,3.0,2.0,Entire home/apt,Barra da Tijuca,15.650574443804352
600.0,5,2.0,1.0,Private room,Recreio dos Bandeirantes,24.866775915416806
600.0,5,2.0,2.0,Entire home/apt,Recreio dos Bandeirantes,26.128946385185177
1200.0,6,1.0,3.0,Entire home/apt,Recreio dos Bandeirantes,22.580903046397044
209.0,4,2.0,2.0,Entire home/apt,Ipanema,3.850987556039959
501.0,2,1.0,1.0,Private room,Barra da Tijuca,17.665546643656164
1298.0,6,3.0,3.0,Entire home/apt,Copacabana,3.1073991533930685
698.0,6,2.0,2.0,Entire home/apt,Tijuca,3.9361036886637213
949.0,6,3.0,2.0,Entire home/apt,Copacabana,3.356727989187604
399.0,4,1.0,0.0,Entire home/apt,Copacabana,3.9442635525041134
2999.0,6,4.5,4.0,Entire home/apt,Leblon,3.838722304225428
1298.0,5,3.0,2.0,Entire home/apt,Barra da Tijuca,14.450907549583851
698.0,9,3.0,2.0,Entire home/apt,Copacabana,3.9542976485031898
159.0,5,1.0,1.0,Private room,Botafogo,3.750803097908754
3272.0,12,7.0,6.0,Entire home/apt,Barra da Tijuca,10.960081020219237
121.0,2,1.0,1.0,Private room,Barra da Tijuca,15.036961742013926
683.0,6,2.5,3.0,Entire home/apt,Recreio dos Bandeirantes,23.386408014291035
53.0,1,1.0,1.0,Shared room,Laranjeiras,2.255018108164476
53.0,1,1.0,1.0,Shared room,Laranjeiras,2.325618635478605
493.0,2,1.0,3.0,Entire home/apt,Recreio dos Bandeirantes,28.55414225127304
91.0,8,1.5,1.0,Shared room,Copacabana,3.291811679736269
698.0,2,1.0,1.0,Entire home/apt,Copacabana,2.8516152315252064
349.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,12.798342022704174
232.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,21.159334833788552
182.0,3,1.0,0.0,Entire home/apt,Copacabana,3.3890277341139994
698.0,2,1.0,1.0,Private room,Barra da Tijuca,18.60485159958152
1139.0,6,2.0,2.0,Entire home/apt,Botafogo,2.4250804698798563
399.0,5,2.0,2.0,Entire home/apt,Copacabana,2.7078342489484313
99.0,2,1.0,1.0,Private room,Copacabana,3.427349555308261
752.0,4,2.0,2.0,Entire home/apt,Barra da Tijuca,18.724474844051418
251.0,4,2.0,1.0,Entire home/apt,Barra da Tijuca,19.048282397253647
1401.0,6,2.0,3.0,Entire home/apt,Copacabana,4.326861148970656
201.0,3,2.0,1.0,Shared room,Copacabana,2.9891538738362087
148.0,4,1.0,1.0,Entire home/apt,Botafogo,2.820340891409289
501.0,4,3.0,2.0,Entire home/apt,Barra da Tijuca,14.781953425543179
1499.0,5,4.0,4.0,Entire home/apt,Recreio dos Bandeirantes,25.868255841633776
752.0,5,3.0,3.0,Entire home/apt,Barra da Tijuca,18.88334271567393
1150.0,9,1.5,2.0,Entire home/apt,Barra da Tijuca,12.472465672714481
1200.0,6,2.0,1.0,Private room,Barra da Tijuca,13.27649799096339
1329.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,11.621418928928717
380.0,2,3.0,1.0,Private room,Copacabana,4.344605029537012
2502.0,10,3.0,4.0,Entire home/apt,Botafogo,3.3102647088861343
600.0,2,1.0,1.0,Private room,Barra da Tijuca,18.667208760338468
569.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,20.471143684529743
277.0,2,1.0,1.0,Entire home/apt,Barra da Tijuca,11.770870160679124
99.0,2,1.0,1.0,Private room,Copacabana,3.6716550434755133
2999.0,6,3.0,2.0,Entire home/apt,Barra da Tijuca,11.647749671413798
1499.0,10,4.0,4.0,Entire home/apt,Recreio dos Bandeirantes,25.95373790650867
1200.0,3,3.0,2.0,Entire home/apt,Barra da Tijuca,18.52151324415114
300.0,2,1.0,1.0,Private room,Laranjeiras,2.9329920538216605
759.0,2,2.0,1.0,Entire home/apt,Recreio dos Bandeirantes,23.038202592641035
1177.0,2,1.0,2.0,Entire home/apt,Barra da Tijuca,18.84395155239987
998.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,12.829434154677186
178.0,3,1.0,1.0,Entire home/apt,Botafogo,2.8583440627939507
330.0,5,2.0,2.0,Entire home/apt,Botafogo,1.5379283281271807
1701.0,4,3.0,2.0,Entire home/apt,Barra da Tijuca,17.81390274890309
1928.0,5,1.5,3.0,Entire home/apt,Barra da Tijuca,19.36274976380062
251.0,2,1.5,1.0,Private room,Copacabana,4.133886898834333
600.0,6,2.5,2.0,Entire home/apt,Copacabana,2.972361822630845
1101.0,3,2.0,2.0,Entire home/apt,Barra da Tijuca,18.968760540624594
80.0,3,1.0,1.0,Private room,Botafogo,2.228747291257897
1849.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,19.319459942590147
110.0,1,2.0,1.0,Private room,Laranjeiras,2.149302569074044
4999.0,16,8.0,8.0,Entire home/apt,Barra da Tijuca,19.572137396776057
190.0,3,1.0,1.0,Private room,Santa Teresa,3.951516683408718
501.0,2,2.0,1.0,Private room,Botafogo,1.5680561475726955
201.0,2,1.0,1.0,Shared room,Barra da Tijuca,21.00416539553679
300.0,2,1.0,1.0,Private room,Copacabana,3.3407975484192263
61.0,2,1.0,1.0,Private room,Barra da Tijuca,11.342958734738778
216.0,1,1.0,1.0,Shared room,Barra da Tijuca,18.58543665755184
300.0,6,2.5,3.0,Entire home/apt,Copacabana,3.9653207217854356
2502.0,7,3.5,4.0,Entire home/apt,Leblon,3.748422978263116
288.0,2,1.0,1.0,Entire home/apt,Leblon,4.0289467690461285
201.0,5,1.0,2.0,Entire home/apt,Lapa,5.039484858829472
201.0,3,1.0,1.0,Private room,Santa Teresa,4.607122930542282
300.0,4,1.5,2.0,Entire home/apt,Laranjeiras,3.517655231412768
201.0,2,1.0,1.0,Private room,Leblon,3.9844736849006583
300.0,2,1.0,0.0,Entire home/apt,Copacabana,3.094292084749381
106.0,2,1.0,0.0,Entire home/apt,Copacabana,3.22133586022396
793.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,17.509323122314456
497.0,5,1.5,2.0,Private room,Barra da Tijuca,11.336841483682738
4999.0,6,3.5,3.0,Entire home/apt,Barra da Tijuca,20.304334237735237
1200.0,6,2.0,3.0,Entire home/apt,Barra da Tijuca,19.18081816746753
501.0,6,2.0,2.0,Entire home/apt,Barra da Tijuca,15.874730617957928
178.0,4,1.0,1.0,Entire home/apt,Copacabana,3.3320398121697288
759.0,4,1.0,2.0,Entire home/apt,Barra da Tijuca,19.064119596491526
998.0,8,5.0,4.0,Entire home/apt,Recreio dos Bandeirantes,27.590376878584063
998.0,4,2.0,3.0,Entire home/apt,Barra da Tijuca,18.492513471418516
949.0,5,2.0,3.0,Entire home/apt,Laranjeiras,2.460616326188949
1499.0,6,2.5,2.0,Entire home/apt,Flamengo,3.8681752047494578
1200.0,6,3.0,3.0,Entire home/apt,Barra da Tijuca,17.144263145168473
1822.0,6,2.0,1.0,Entire home/apt,Ipanema,4.015521935895236
1499.0,12,4.0,3.0,Entire home/apt,Barra da Tijuca,14.569468716832498
698.0,5,2.0,2.0,Entire home/apt,Barra da Tijuca,17.143261117627933
1499.0,5,3.0,3.0,Entire home/apt,Barra da Tijuca,17.933050239651504
